Peak_Current_A,Pulse_On_Time_us,Duty_Factor_pct,Tool_Wear_Rate,Volume_Removal_Rate,Hole_Dev_Top_um,Hole_Dev_Bottom_um,source
7.2442466471626155,89.38765962446405,62.82366550628929,96.78970104618729,0.7160466143293125,225.85641729202473,157.18384031008407,GP_posterior
6.323554135567697,131.27434940086403,76.97265342260998,146.31387432891424,0.6907729456568195,240.4020527981408,87.63589220839437,GP_posterior
8.271964549528072,107.17351084396233,61.36524682586349,320.41438413394616,1.0678690137820517,223.537337985336,203.27196973974858,GP_posterior
8.512348408255912,137.28584642897692,72.03448882820989,151.5041710940691,1.3516497786938475,242.13148334926774,169.0011585417993,GP_posterior
4.259208055660736,131.64197674005624,64.54236146955785,25.42071344302974,0.45295708510925825,212.79149482293613,198.38575235278242,GP_posterior
6.841238530466309,57.33753834961129,67.09493334073161,327.004989136272,0.5164471572050521,227.39599366548697,168.74974803228508,GP_posterior
4.6537628889674405,90.73959645653453,77.75036055084533,148.91791333356062,0.5199249995870685,245.34318375368414,159.40528061287094,GP_posterior
9.560052081815009,71.46386895278349,58.75379582193665,64.31029465284408,0.7576315774226119,231.5148461734389,189.82693778604136,GP_posterior
6.001185331417334,131.20735175786578,79.4044927928974,14.561986891134268,0.5480216617609308,273.89437834111703,79.39412846931465,GP_posterior
7.321284082904494,118.41328254886629,77.2645450705111,137.72437465617747,0.994598292583579,240.79769297917048,170.8353301951786,GP_posterior
4.689657941934555,147.51036019668965,73.07106179378343,303.0389672550732,0.40457408764253244,224.15372930545973,148.12242575048765,GP_posterior
6.913258971591246,136.4793175000194,60.11080050014971,138.59121014153735,0.9672595298241125,225.08853037218017,114.7627855850978,GP_posterior
9.767639395084682,128.26554338625624,62.86569631685744,321.97023085386513,0.9430610741945757,232.46038757658056,108.1291357543478,GP_posterior
6.887897658984146,131.93325608422703,71.94010586015945,225.97233186427832,0.9508882988708185,225.19875960820102,119.50532148953006,GP_posterior
4.877189913962927,77.39027213492373,59.178703275207184,191.9760154829305,0.578350730352209,234.95558836631116,128.77758106763417,GP_posterior
5.952605621137085,80.02595980704007,79.27158505466008,118.46708726468106,0.5039157576652822,272.5045823921936,171.42653652339084,GP_posterior
5.701689457846914,127.97285606471614,72.45966559441761,272.12497644286003,0.49807922638268143,220.2153864312763,119.14599239221866,GP_posterior
8.945781493242414,91.33514434132702,60.81638032314279,275.010543855554,0.8988048170570501,219.36515929324523,174.87756107884474,GP_posterior
9.733470287621236,102.22306476351102,68.90503928929175,218.76297474500728,0.8612392121760398,233.36818463817573,159.0592791805733,GP_posterior
4.026546790136576,111.49064686095596,69.16670885183652,119.28682664541302,0.5253011842973825,230.2757036765889,232.83117674445307,GP_posterior
4.039436165742063,142.2925525642169,63.87150491167614,112.09127671167903,0.5083442660493982,216.26253742418947,228.58379333362257,GP_posterior
9.84524291660766,83.01177515123257,70.6225449297116,246.02095505925848,0.7581812145378168,239.5196071280635,184.5712615812894,GP_posterior
9.947274143061524,84.4360087273581,65.84383738579706,220.9701378580583,0.7764692281917764,224.0959535607344,182.10381209188387,GP_posterior
7.88253088273627,79.48877234515192,77.93389417639982,86.03533263547423,0.6463470555549167,243.62636087457503,140.41877101428759,GP_posterior
7.495114366539163,97.52708068343628,66.39508351883258,265.46390744271696,0.8523945920844131,216.9731363017463,153.3760793447733,GP_posterior
8.966638112636822,120.77663834007554,56.80886849837681,181.6236009949855,1.1860528912300787,231.32041395291003,147.70194549321545,GP_posterior
5.990261064222538,95.30699689197226,64.00030032420993,69.81813225528663,0.6252123508623576,205.27307498875294,143.73362623166165,GP_posterior
8.689395134066896,143.22638333298462,63.45519262331906,348.92687259883974,1.3701866686935031,225.62019401112966,178.32448812030285,GP_posterior
8.436063092261158,52.76579671236655,72.12554176549966,87.20204055310991,0.4859328235656548,243.93729196493783,129.78531394088094,GP_posterior
9.668158631013828,76.04222183196877,75.13080294100253,108.67079466388932,0.7410548081163897,243.4735205803116,182.01506796335497,GP_posterior
4.732310975377634,50.35015430211979,59.487526277549755,160.3824673970691,0.531576845322032,234.47532797911808,145.70611003697232,GP_posterior
5.152053480014281,112.17241908177498,66.15335570970552,192.5855278889269,0.47469051715773836,220.026606585906,165.9818400605783,GP_posterior
6.265422603609085,85.12481470344942,58.451366149846926,159.12084627261177,0.6535180999874407,236.0648877132296,139.7216819557168,GP_posterior
5.859790955684376,84.19258599250028,62.47209066693281,153.02458460218398,0.6024883970302374,227.1064352338809,168.5098575732323,GP_posterior
9.464835119895806,110.71954187384287,59.38962020410276,121.20077982514037,0.9425660074200801,228.67816386034096,160.65336194111705,GP_posterior
6.944586063465357,111.60472084769478,56.3480134609004,216.57420541311888,0.8943720420169824,231.21976927069636,139.9267214395963,GP_posterior
7.947938132107266,53.32114821759605,72.99566095976508,126.21482378923513,0.39439275611535723,240.36561424926623,98.63651014766027,GP_posterior
6.338034133726641,70.71906154908741,75.26434624693961,153.31061788707896,0.5128721262164246,234.4645503726711,144.52556753778634,GP_posterior
9.994036327092626,57.924762827054764,72.7706849572789,146.51881066045308,0.710528693048286,251.52570995852324,124.47197691784234,GP_posterior
8.820057036808546,116.26109418573826,72.60281322638707,232.7125543873477,1.1533311574564107,244.75599433894948,156.474561276367,GP_posterior
4.15112787356032,147.24378512715344,78.82668811746039,-55.720517090832715,0.48701339906654817,260.3080047197856,216.80563167483967,GP_posterior
5.160490373324784,72.22352564906231,62.111579624176166,239.04438193746913,0.5240269671456353,230.55385922064434,139.23595430204696,GP_posterior
7.023713285210255,88.75844202196421,74.38423744680594,49.258326749107624,0.6941410613473685,238.3645933638035,152.28107984162565,GP_posterior
5.831004651675997,137.54890977109676,60.29195710390668,140.29458142868762,0.5095926403969182,228.2437526361405,85.13811239613682,GP_posterior
7.663228548261217,149.99554080400577,64.99345136019406,83.02281636362018,1.3622255371625132,209.43973981410002,170.3304193069349,GP_posterior
9.402558570776758,112.55079572791871,70.86604155548201,209.6537803861036,1.0080188594333284,239.28006996983467,159.0857603670977,GP_posterior
7.982038456141014,64.598496044825,66.62793566277344,339.63995505493307,0.5381633012661426,222.19907602573764,103.6478998725717,GP_posterior
7.78595339263992,135.14685710768157,74.75754895739557,-1.143337183127386,1.2793819529199544,242.92260063841996,172.06112831433734,GP_posterior
4.7436117687043975,66.087017243605,70.34795056209487,145.4365990081236,0.560502296817543,228.25268800830264,150.83110787538408,GP_posterior
8.223191546768856,64.93804010926216,75.60580025822014,133.16008397414188,0.5711521865763107,235.5964684843896,111.78602328842646,GP_posterior
8.383809785796348,138.54585780914402,59.95368331520875,168.7674679956231,1.4394274032520693,226.5189331216499,159.75466761494576,GP_posterior
7.194001617145672,86.85139158406088,63.55122960534844,115.80749425821774,0.711920285852908,214.45233862792128,151.62186520079447,GP_posterior
4.467630037143155,123.42241633151899,75.97136768402173,69.12366888165629,0.41031570258195393,234.27826688996745,135.74959003925528,GP_posterior
4.436185442912688,70.45861706931618,74.04291679505972,28.88082248024756,0.5970928306998566,229.41193719926287,177.06015195959745,GP_posterior
9.157695799072119,134.72112748408367,75.43873111901982,58.80137546665841,1.1795648735961284,239.46972587347204,168.43925940042683,GP_posterior
5.754169068862536,144.45633963226604,66.73679708404237,145.90751606396594,0.5466884217161849,223.60253129642746,97.49996587354173,GP_posterior
9.691132842758336,60.579821368300124,60.17638217259008,196.0524956232806,0.7073094712213838,219.71903586745862,198.24278219003276,GP_posterior
5.49523013354572,51.873868440744445,74.54749970346592,203.34361626822593,0.46457578540420363,233.73412098857256,184.7869301953512,GP_posterior
5.892233025597667,114.4891312344968,62.04911009542421,181.31084887246166,0.5872113826160821,229.5510546395611,116.00125356271977,GP_posterior
8.376448826933434,74.43765310604195,64.90572604089543,196.4323380877857,0.6957624741264232,210.4256265383082,151.69253660838993,GP_posterior
9.513756063614451,58.237686470018105,69.47758315169243,217.95005383068917,0.674910893936676,233.38506778035148,202.50141453193677,GP_posterior
4.667143705769235,95.22458202427407,73.4099924867727,93.1003384768569,0.5376437080494207,226.95333082378303,155.33686006812738,GP_posterior
7.209220572003023,81.01878953274549,79.5140532115052,216.45543040279432,0.6117014719493955,265.0066265438176,158.27983849819626,GP_posterior
7.407346375726034,133.0243367140181,77.0612257591648,154.14951526105085,1.1204119381559767,238.95037791382222,154.4169341872248,GP_posterior
5.922969611795896,108.30513061480717,69.22145100344027,176.33520603647992,0.5678398624032921,231.8207666354014,125.42293048477526,GP_posterior
6.6733150546813285,105.21636194789673,72.88783591784315,227.2277646505167,0.7581040230903086,227.18030244533412,127.86970509587141,GP_posterior
9.707286656947144,75.03560696396936,70.55223203806439,232.4166596350619,0.768703273799778,238.75223072707232,182.78574529495458,GP_posterior
8.104223657558494,67.59010918219073,76.80401220094996,128.63046236779337,0.5604438743880822,237.69500103072687,105.29018198124528,GP_posterior
5.7979034738356905,51.130530681494065,75.71498663788431,140.04815340174008,0.47312382510560935,233.30755821376513,155.2675774218683,GP_posterior
4.851511450892067,82.90812204747121,74.15801645301042,-10.993200228655468,0.4937421934410329,229.81932723992892,135.33697186982272,GP_posterior
9.530087566533812,98.40513398006827,76.11885539927265,100.86722944739878,0.8560126965103414,233.86086421135542,166.60837000935723,GP_posterior
7.430546852881431,62.01278551832117,71.60501911882771,126.82620344545859,0.4957216991890365,231.72583131443983,169.63699754151804,GP_posterior
4.172786343575499,106.66790969874883,68.5078739126102,131.82253186194055,0.5220019475674564,229.2551397019306,189.0698096440949,GP_posterior
7.617271592668396,73.83685316485997,65.67173649032317,232.07472693534976,0.6195765060317252,211.7336844273571,156.96223289874038,GP_posterior
9.317009165859014,126.84177059268309,61.922710663149054,370.2734809505913,1.1133313177980542,227.71944973080727,148.9761651432083,GP_posterior
6.553976602565346,68.94939885171857,72.81831211227089,160.37732399776306,0.5559364450185307,227.44355123885975,143.82904905561895,GP_posterior
6.492089213975111,117.71697429067461,61.183137215567484,235.87099508699495,0.7258241702568738,225.20946023472192,129.50870745130266,GP_posterior
9.683573563776552,115.31857109293215,59.35493040687059,142.34501179050577,0.93256615429496,228.06121261175682,129.67462743590747,GP_posterior
5.45596090265949,87.71564801749055,58.04246718524546,203.62693754381976,0.5742882145072821,236.78068579528596,158.71711122300428,GP_posterior
8.892986737358724,144.6015794988834,78.87304255372223,80.7635961449774,1.2992797612726439,239.50811656801662,165.70048861927313,GP_posterior
5.518073277415254,53.513493234295666,78.42479699876965,128.7430071067445,0.4167700326708241,255.5160966054147,182.7516846981328,GP_posterior
4.096148861569626,50.9762377006089,70.30303005799855,122.20094886207876,0.5802643384566084,231.24766724380711,207.83334046008707,GP_posterior
7.342430630438608,126.60876234713189,79.96565416915797,175.02784115254252,1.0693506878886205,267.0327794426068,163.48887649379202,GP_posterior
5.4180102227052815,117.36934205612172,63.15416459659961,92.55221735030486,0.5162436101678658,217.90529424571938,144.85002999312,GP_posterior
6.823011329252319,54.62696169610614,77.62402439350865,99.63015905189276,0.48889911469387315,246.0468141862789,166.9375978233731,GP_posterior
4.361031456464649,61.220066602874724,60.61297378604599,275.4212158262836,0.5940312623626346,235.06860144265437,200.63750355672386,GP_posterior
7.913684364821339,73.33553417873986,63.95488350195258,201.01579536058085,0.6141072951867881,213.25274228628825,135.52075645203874,GP_posterior
4.513385178757872,143.83219214667287,64.85998173450031,8.720540452586107,0.4231175156789648,211.78224663203048,151.36912398376282,GP_posterior
7.136524501789577,117.80936696323234,71.40376790354539,315.85530363751354,0.9811507866780276,226.65060479576803,142.2719272700631,GP_posterior
6.54453711973342,121.67139000494893,78.73054330108249,108.04672132206429,0.7415557967752779,257.178846015744,119.90759711976261,GP_posterior
8.137783249411868,93.26596813415605,78.59372575776808,137.82801849408142,0.8734297949391288,244.7552078808289,199.76253412522476,GP_posterior
4.594250202658339,54.067578572830655,73.24682041608483,167.46744197042025,0.6004040886971829,226.89438150343355,147.62733613720124,GP_posterior
8.440957900197423,79.05492462652265,73.49123782615253,204.92094262790906,0.712042956025331,243.0048356285526,152.33067677980827,GP_posterior
4.2943546078977874,147.75334211376892,62.13693438583978,216.3135405494263,0.47342807236500084,231.23253991204098,201.33378024043998,GP_posterior
8.710732080099941,121.22038035569574,78.74896797924856,147.78657358003306,1.1618869865454093,240.51172135034284,174.36128002076583,GP_posterior
4.395443891740132,119.96951958041622,66.58470452000185,167.7420689321607,0.4672373636911182,227.05073360978878,145.80018199869585,GP_posterior
6.089708554523418,127.49692432852785,60.232740922289494,157.1942058215173,0.6534672474078173,227.5108546159148,86.50178161936319,GP_posterior
5.967619007332056,129.17616024366396,66.4724871150921,165.85050868012408,0.5884401302010077,219.88340325455565,80.91233390366311,GP_posterior
9.813365288093982,59.92451815213938,75.62489348626906,184.10302544697237,0.6971627123348865,238.47384533045096,178.34756834279946,GP_posterior
8.008280589468527,125.47235289725097,66.20017792052974,211.2865978396884,1.2317002414192189,216.94529519649728,238.11842742201935,GP_posterior
6.761811999635384,100.679022890534,66.50978620522034,244.83377474997917,0.741229758748053,218.31508949535748,147.7243991881146,GP_posterior
8.54340370702193,94.25022381738144,74.62005891583361,33.79022962447331,0.8993714272511902,243.59108156176808,165.61517952887354,GP_posterior
8.625248124766618,96.72738981825397,77.4261779960662,106.98612913277921,0.947420358089679,238.40687293871395,165.17547753831417,GP_posterior
8.124565007451933,94.6897929854897,67.15141868749001,249.29330480856834,0.8805624359989639,229.59397253271325,203.36655398156788,GP_posterior
5.083348480889617,92.70044894319678,74.30536170637214,-23.53824591768671,0.5078975184572194,230.4328335014789,159.5056336301962,GP_posterior
4.3201559644100875,79.99095932237633,78.31967420995228,155.95408940835298,0.5874406523234041,252.31556835163246,185.75678133890972,GP_posterior
4.284225131244784,112.34851870558808,71.07191109134843,372.32241805631287,0.4899901008019363,228.91327573575856,169.53786520722986,GP_posterior
9.351421707690589,93.78764778926923,60.976566083590804,292.96821283716656,0.8697137079273048,219.05288332644324,189.4244246527577,GP_posterior
8.562985542195374,141.76805114245693,64.05367349605373,273.41662784858,1.3715218075817164,217.3263093178023,165.25030223502105,GP_posterior
7.7245281882403205,81.29050494533615,64.27759092202717,197.7732997617431,0.7347561454646412,208.50063733979985,154.14599977453074,GP_posterior
8.151973268339214,107.96876908017359,57.94972814058842,233.20880777445586,1.0304808962452556,229.36982747778205,225.78244032201764,GP_posterior
4.933822178075067,103.0924970388559,62.36893213401429,135.14968616158538,0.4983780396033506,228.9929521317004,157.35129709854428,GP_posterior
7.297671805113383,102.56634472701622,61.508417510547865,263.51813145488177,0.8477336960743315,225.1779066913719,160.83736427007366,GP_posterior
9.005938618730234,60.822523825679674,58.10118771290608,135.9373773477295,0.6694695477827736,230.87008787502452,166.4114339532956,GP_posterior
5.070826845910344,108.23637492125218,59.62302146180435,188.2002082978407,0.5298166337604983,233.65134676221132,169.66823164430292,GP_posterior
5.409364741726297,92.02896357215829,61.65742530289396,164.81430955661796,0.5651265480286012,230.12896785123263,152.67722988948333,GP_posterior
5.917403082303663,81.97706974854395,73.92898800626719,31.18920885711603,0.5165459693130511,231.09775961444572,174.56749100237627,GP_posterior
8.830299592306687,77.13535983938537,58.29295514309952,176.3876484005484,0.8123785060579015,230.76639265829238,174.73873673091114,GP_posterior
7.545453874868383,120.60689671251033,61.031292184720094,293.71580305407247,1.1246799841116466,223.10525223639033,161.98726477239555,GP_posterior
6.700809633196629,88.42466434187132,65.50531896705155,167.92311663697234,0.659392221071393,208.95799721607727,137.2748434467884,GP_posterior
5.8045033608311645,52.337691711188675,56.72356433541827,20.482736699240064,0.5763662201417288,228.87352221102262,154.97972571158266,GP_posterior
5.632773415151199,51.372911815388264,59.27575793655556,131.42950306712845,0.583563542144102,233.88518844482857,179.36565343984816,GP_posterior
6.527887469057761,142.72019561845056,79.63195432340763,13.494179744138307,0.8169387964033532,272.69023865593164,117.33989711965353,GP_posterior
6.485828866813281,87.1738238490598,72.95432580717912,220.42285125162027,0.6526526191197383,226.6457640338227,115.70905794001109,GP_posterior
6.690835186794451,102.34134272064543,72.23529134620486,255.36610541950267,0.7529609536759977,226.12692765162572,132.40459080677982,GP_posterior
4.56386825335857,55.44559286832576,68.74470162509546,143.58102068713046,0.6081829831241058,232.7337200015872,152.75176595579208,GP_posterior
5.030244386330241,70.99098504143066,62.63489599735059,194.8284368414118,0.5358999636022336,226.33000732983393,145.7596081074456,GP_posterior
5.882888009873647,138.44360178294895,56.20565252401267,184.19510442175857,0.5666091352082512,225.77393126159643,68.72053205030565,GP_posterior
8.35651342149352,121.82449945472241,59.02112309106793,145.30159522807318,1.2465246611307716,232.27790138119963,178.73318188592708,GP_posterior
4.770213504152185,98.67094646204399,63.81275406668084,10.385522762221314,0.5104026306278199,211.92773504935832,154.3602727777817,GP_posterior
7.711762834246005,67.14214545120502,74.08243925114354,183.9649878169283,0.5129702700254852,239.26970707400406,146.98589981602683,GP_posterior
5.764590139983246,73.6218151888483,58.475797658691064,177.2561500874656,0.5837626001397447,237.7808181812035,163.76473205916975,GP_posterior
8.486703956699145,76.2697357006762,65.08978202448901,196.66442998116946,0.6920172387849863,211.4758088387848,143.8676872387258,GP_posterior
6.722195873278892,132.55003239730905,69.66113295849534,172.18374779238755,0.9015476408773364,228.39692858692035,139.29145900026518,GP_posterior
8.802439264564825,69.62646458837065,59.713048596539885,91.04974941108215,0.6732629193572071,227.34685557388212,169.59722547023867,GP_posterior
4.208919112793906,139.78950169724015,69.43666592498559,153.62321289372738,0.4808121002864536,229.15023834931975,212.37773447303746,GP_posterior
8.735790828457995,55.16646748987461,78.48962033328851,197.04740180091892,0.5644001534773548,240.61184677716395,162.94022828883357,GP_posterior
5.61529159945297,103.31432685831874,62.239119029386394,139.34616103001244,0.6017111557257008,229.34036475620084,151.104894203738,GP_posterior
9.74759239863219,113.28586299410637,66.77766430560851,272.2868198987418,0.8996256891265928,233.746429783675,140.26671603240538,GP_posterior
4.34269580651409,75.34978989801374,78.0728196466481,123.61448835271011,0.5773417540418333,248.80529150061315,186.65255726442803,GP_posterior
5.824526209583826,114.76039270477476,79.76027213164498,67.92349446333078,0.48459663088952787,280.2422782348261,119.60516071297585,GP_posterior
8.953418426629682,96.92225962251982,77.79874009705003,113.34076045568479,0.9697068416444952,237.9829269481225,173.49621096481576,GP_posterior
6.07441890451774,87.9030395762091,61.72154668192483,179.5668280635453,0.6328864617539854,227.86937821864186,162.2999194876527,GP_posterior
7.824839085325364,113.19773558534945,78.52849470182196,148.75638356105324,1.065610101485337,246.51635353129046,191.26779928801247,GP_posterior
9.892543730436126,78.95852328303087,65.72982174256698,236.90813694306854,0.7962978735097698,222.4687326048211,175.86001687032456,GP_posterior
6.370163004959746,108.86100764299289,69.3296558161471,188.82468621346183,0.6731263775959024,230.76475690451335,109.70375466344476,GP_posterior
4.885145175035106,115.71460102785781,69.89310526320475,142.47535238711794,0.4254322774103744,227.73106692850072,174.0254807668691,GP_posterior
6.5891114092623715,97.97998767908845,77.13468018963232,94.81759784839264,0.6645822423365351,241.25231715516756,107.85561824858475,GP_posterior
6.573493314590161,72.3826682664524,73.3909596215712,129.77697508902062,0.5688887032809546,230.01528558300757,135.98176485348947,GP_posterior
5.872286100216537,114.02322409446094,74.89732105466155,31.030548015394544,0.5526617029049077,234.8327388273548,117.44131183957597,GP_posterior
5.436507215725845,122.42698516742136,68.27058814745591,269.81506297641914,0.44116882966271986,234.51058921999402,144.49165863696444,GP_posterior
4.606203322404778,53.87667750603733,79.21495307992659,139.8368299324309,0.5500716922707842,270.96137570173534,144.78419416013682,GP_posterior
5.781344988189164,77.53910290380936,73.5417446779713,76.1324860463657,0.47297367694047165,228.2353878108073,171.6154539390822,GP_posterior
6.6002627642479865,72.83244918616217,78.63422581885763,86.42054555977788,0.5624714748458505,256.6469020967228,131.9877520943066,GP_posterior
4.719128372774178,82.15834790376684,58.3676283538843,169.29529333450387,0.5840237883040661,240.20853496293168,153.31879782258997,GP_posterior
9.439923152750541,56.5388802816782,77.03104564948477,93.75428641589635,0.6488362772450361,236.08309896793057,200.18954052895432,GP_posterior
4.3034705861581095,51.536996120779705,73.66971251102579,41.860935164484076,0.5855195010190795,230.08031920395544,204.6262056526718,GP_posterior
4.81135671634193,95.85321901486576,57.68898354206998,240.38519050918404,0.5365122714320798,238.6334482371298,150.86302446741982,GP_posterior
8.089891138066127,76.87529576036712,61.24811533753973,252.75426955105644,0.6350123717617038,222.1929151497085,127.399452716583,GP_posterior
8.753425304261558,106.40036187332461,64.64495973964691,234.66791962638194,1.0474839515005852,214.33472531375466,172.8186629335563,GP_posterior
5.100537516394529,123.20562335439075,69.83966866186343,150.034048778485,0.42264747161810656,227.65462026347655,179.57969812564357,GP_posterior
9.367125954855059,90.99379421705035,65.00435237248976,203.88595572446607,0.7916128083018812,217.93286733740476,192.00967234020072,GP_posterior
4.128276890076147,149.42311623189482,74.26409136850654,89.42090077784314,0.43933296862441257,226.83681935997987,218.12762452928004,GP_posterior
7.3748902831556045,137.9304944733498,71.01781799205807,257.66952802448054,1.2380984855661374,227.6186783089696,155.313879947608,GP_posterior
7.230493453403961,121.25454851311437,68.02277853742052,211.6346865685207,1.033147710646409,236.4153610470608,151.71354676902692,GP_posterior
7.052837411895584,145.809641859204,56.00580032768216,252.38641026969847,1.1037833777534787,233.4869964025795,119.2895223665632,GP_posterior
9.134189560799225,145.25919719411266,79.3530796897557,91.84783799430606,1.2658630949519234,240.99999333593377,168.57315723223354,GP_posterior
5.3219979784260705,89.72147398220409,74.91605518982037,150.75071086138732,0.5281124312662475,232.46262893740766,136.15519907336034,GP_posterior
7.218398669507089,109.86172404939718,57.10075385543106,224.28283258103113,0.9591779016452439,228.6521708510518,149.675432129795,GP_posterior
4.075452773249417,122.0038554796421,79.08270630527073,-33.10329687582242,0.5004361507566435,265.26018010744156,239.93893268769688,GP_posterior
7.033993697538431,138.06250411551616,65.45921042832121,128.90316093356523,1.040959848260041,210.3926039222963,119.80657120004315,GP_posterior
7.1181419533770365,54.98976325992857,74.43335941234824,184.58780901355308,0.46353757345796887,239.34778679238812,163.49785843144807,GP_posterior
5.357654503872746,109.25361495762627,71.75210159262838,387.41792674175656,0.48034552672019604,221.85282730357952,145.39175447542254,GP_posterior
9.895331245313892,60.14710599945148,76.2323790709664,220.12528658131993,0.698317209688902,234.13665294170758,149.09640606628696,GP_posterior
6.668727710915323,56.11113457246556,57.451876412780855,92.28967327666757,0.5706199854382934,228.9122770500162,166.2815660474035,GP_posterior
4.421129474991702,105.79435422734565,75.79778175636793,98.95285055515265,0.4717354160034529,233.32446603664695,144.5107030512203,GP_posterior
9.4544094648804,145.73782538192154,65.41344306253313,246.1110406143648,1.1321119092451837,222.09437790533983,108.53617024042931,GP_posterior
7.169870415569989,130.07168545092208,79.2935767590349,114.48688720277954,1.0362772976731647,262.03495065694017,139.29527828121596,GP_posterior
9.192018151779166,106.81514213288088,67.17194770447361,258.746834991885,0.9824190140286764,232.12641733315837,182.05075591140616,GP_posterior
6.999265544352651,125.69136621238968,75.52268613359749,120.6319719847375,0.9687121162990868,234.27162915688467,127.0747327969389,GP_posterior
4.572128120430627,89.24887496876508,68.20912223947302,124.76610873585729,0.5771137738023557,231.7755922343327,159.48202579650444,GP_posterior
